staff_id,assignment_number,departure_date,return_date,assignment_country,pool,job_title,age_bracket,sex,first_departure
12812,3,2019-03-11,2019-09-11,YE,NON MEDICAL,HR ADMIN,55,F,Not first departure
12813,1,2017-03-06,2017-09-04,NG,OTHER,IEC/HP ACT MANAGER,55,F,Not first departure
12814,1,2019-01-10,2019-06-23,UG,NON MEDICAL,COORDINATEUR LOGISTIC,45,M,Not first departure
12814,2,2019-06-24,2019-09-05,LY,PROJECT COORDINATOR,CP,45,M,Not first departure
12815,1,2017-02-20,2017-06-30,FR1,NON MEDICAL,TRADUCTEUR ARABOPHONE MARAUDE,35,M,First departure
12815,2,2019-02-01,2019-12-31,FR1,NA,TRAVAILLEUR SOCIAL 6,35,M,Not first departure
12816,1,2015-11-01,2016-01-21,YE,NON MEDICAL,ADMIN DJIBOUTI,35,F,First departure
12817,1,2017-02-28,2017-04-23,IQ,NURSE,NAM (HAMAM AL ALIL),55,F,Not first departure
12817,2,2017-04-24,2017-06-22,IQ,NURSE,NAM ER/IPD,55,F,Not first departure
12817,3,2018-07-31,2018-11-16,AF,NURSE,EMERGENCY NURSE HERAT,55,F,Not first departure
12818,1,2017-03-19,2017-04-29,SS,GAS,ANESTHESISTE,65,F,First departure
12819,1,2017-03-24,2017-04-28,YE,GAS,MED ANESTH,45,F,First departure
12820,1,2017-02-21,2017-05-22,IQ,MD,ER DOCTOR (HAMAM AL ALIL),35,M,Not first departure
12821,1,2017-03-01,2017-07-05,IQ,MIDWIFE,NA,35,F,First departure
12821,2,2017-08-21,2017-12-20,CD,MIDWIFE,NA,35,F,Not first departure
12821,3,2018-01-20,2018-04-30,IQ,MIDWIFE,NA,35,F,Not first departure
12822,1,2017-02-21,2017-05-23,IQ,OTHER,PHARMA,35,F,Not first departure
12823,1,2017-05-22,2017-11-28,SS,NON MEDICAL,LOG MANAGER,35,M,First departure
12823,2,2018-01-18,2018-04-13,BD,NON MEDICAL,LOG MANAGER 4,35,M,Not first departure
12823,3,2018-05-27,2019-02-05,CF,NON MEDICAL,LOG RÉFÉRENT,35,M,Not first departure
12824,1,2017-02-26,2017-11-01,HT,OTHER,NA,35,F,First departure
12825,1,2017-03-22,2017-09-30,KH,NON MEDICAL,DATA MANAGER,45,F,"First departure, relevant experience"
12826,1,2017-04-06,2017-05-18,YE,GAS,ANESTH,45,M,First departure
12827,1,2017-04-02,2017-05-31,UG,OTHER,MENTAL HEALTH SUPERVISOR,35,F,First departure
12827,2,2017-08-01,2018-04-30,JO,OTHER,MENTAL HEALTH MANAGER,35,F,Not first departure
12827,3,2018-07-05,2018-12-18,SY,OTHER,MENTAL HEALTH ACT. MAN.,35,F,Not first departure
12827,4,2019-02-19,2019-08-19,PI,OTHER,MHAM,35,F,Not first departure
12828,1,2017-10-30,2018-12-07,ML,NON MEDICAL,LOG CONSTRUCTION,45,M,First departure
12828,2,2019-06-15,2019-08-15,CF,NON MEDICAL,CONDUCTEUR DE TRAVAUX ZAD SICA,45,M,Not first departure
12829,1,2017-02-23,2017-08-23,CD,NON MEDICAL,NA,45,F,First departure
12829,2,2017-11-03,2018-04-23,SS,NON MEDICAL,NA,45,F,Not first departure
12830,1,2017-05-21,2017-06-26,SS,GAS,ANESTHESISTE,45,F,First departure
12830,2,2018-01-21,2018-03-06,SS,GAS,ANESTHESISTE,55,F,Not first departure
12830,3,2019-01-21,2019-03-05,NG,GAS,ANESTH,55,F,Not first departure
12831,1,2017-10-08,2017-11-20,SS,GAS,ANESTHESISTE,45,F,First departure
12832,1,2017-05-29,2017-06-30,CD,GAS,CHIRURGIEN REMPLA,45,M,First departure
12832,2,2017-09-04,2017-10-10,CF,GAS,CHIRURGIEN URGENCE DECEMBRE,45,M,Not first departure
12833,1,2017-05-01,2017-12-19,LR,OTHER,PSYCHOLOGIST,45,F,First departure
12833,2,2018-04-27,2018-10-29,IQ,OTHER,PSYCHIATRIST,45,F,Not first departure
12834,1,2016-07-04,2017-01-31,CH,NA,NA,35,M,First departure
12834,2,2017-02-01,2017-02-10,TD,NON MEDICAL,NA,35,M,Not first departure
12834,3,2017-09-01,2018-03-08,KE,NON MEDICAL,NA,35,M,Not first departure
12835,1,2017-03-13,2017-09-21,NG,MIDWIFE,MIDWIFE MANAGER,35,F,Not first departure
12836,1,2017-03-13,2017-09-21,NG,MD,MEDICAL DIRECTOR,45,M,Not first departure
12837,1,2018-12-26,2019-02-01,CF,GAS,CHIR VISCERAL,55,M,First departure
12837,2,2019-04-10,2019-05-07,CF,GAS,POINT FOCAL CHIR,55,M,Not first departure
12838,1,2017-04-02,2017-05-09,IQ,MD,ER DOCTOR,55,F,First departure
12839,1,2017-07-31,2017-12-18,BI,NON MEDICAL,NA,35,M,First departure
12839,2,2018-03-15,2018-08-17,SL,NON MEDICAL,NA,35,M,Not first departure
12840,1,2017-04-10,2017-10-10,NG,NON MEDICAL,FIELD ADMIN RH,35,F,"First departure, relevant experience"
12840,2,2017-12-19,2018-10-05,SS,NON MEDICAL,FIELD ADMIN,35,F,Not first departure
12840,3,2018-12-17,2019-07-12,BD,NON MEDICAL,PROJECT ADMIN MANAGER,35,F,Not first departure
12841,1,2017-05-01,2017-05-16,JO,OTHER,BIOMED 2017,55,M,First departure
12842,1,2017-05-15,2018-02-13,LY,OTHER,MENTAL HEALTH ACT. MANAGER,45,F,First departure
12843,1,2017-06-16,2017-11-22,SS,MD,DOC 1,45,F,First departure
12844,1,2017-04-04,2017-10-06,CF,NON MEDICAL,ADMIN TERRAIN,35,M,"First departure, relevant experience"
12844,2,2018-01-03,2018-10-10,CD,NON MEDICAL,ADMIN GOMA,35,M,Not first departure
12844,3,2019-02-14,2019-04-07,CI,NON MEDICAL,ADMIN LOG,35,M,Not first departure
12844,4,2019-04-23,2019-05-03,CI,NON MEDICAL,ADMIN LOG,35,M,Not first departure
12844,5,2019-06-20,2020-02-14,CI,NON MEDICAL,ADMIN LOG,35,M,Not first departure
12845,1,2017-04-17,2017-05-23,YE,GAS,MED ANESTH,45,M,First departure
12846,1,2017-08-21,2018-05-02,CD,NON MEDICAL,ADMIN DESENGAGEMENT 2,45,F,First departure
12846,2,2019-02-21,2019-04-24,CD,NON MEDICAL,RESP COMPTA,55,F,Not first departure
12847,1,2017-04-27,2017-10-27,CD,NON MEDICAL,ADMIN LUBUM,35,M,"First departure, relevant experience"
12847,2,2018-05-31,2018-09-16,CD,NON MEDICAL,ADMIN PROJET,35,M,Not first departure
12847,3,2018-10-29,2018-11-23,CD,NON MEDICAL,SUPPORT ADMIN RH,35,M,Not first departure
12848,1,2017-05-20,2018-03-18,NE,OTHER,PHARMACIEN TERRAIN,45,F,"First departure, relevant experience"
12848,2,2018-04-06,2019-04-13,ML,OTHER,RESPONSABLE PHARMA PM 2014,45,F,Not first departure
12849,1,2017-03-21,2017-04-23,PK,GAS,ANESTH,45,F,Not first departure
12850,1,2017-05-29,2017-12-04,JO,MD,MED INFECTIO,35,F,First departure
12851,1,2017-06-03,2018-02-24,PG,NURSE,NURSING TB MANAGER,35,F,First departure
12851,2,2019-02-04,2019-12-16,LY,NURSE,NAM,35,F,Not first departure
12852,1,2017-03-09,2017-03-31,FR1,DEPUTY MEDCO,ADJOINT CDM,45,F,"First departure, relevant experience"
12852,2,2017-05-02,2019-09-12,FR1,PROJECT COORDINATOR,COORDINATEUR PROJET,45,F,Not first departure
12853,1,2017-06-08,2018-01-19,ML,NON MEDICAL,RESPONSABLE ADMIN RH,35,F,First departure
12853,2,2018-02-23,2018-08-27,NG,NON MEDICAL,FIELD ADMIN,35,F,Not first departure
12853,3,2018-11-18,2019-02-20,CD,NON MEDICAL,ADMIN PROJET,35,F,Not first departure
12853,4,2019-04-01,2019-10-01,HT,NON MEDICAL,RESPONSABLE DEV PERSONNEL,35,F,Not first departure
12854,1,2017-09-18,2017-12-29,FR1,MD,MED C.MOBILES PARIS & CALAIS,35,M,"First departure, relevant experience"
12855,1,2017-04-10,2017-05-22,CD,GAS,INFIRMER ANESTHESSITE REMPLA,55,M,"First departure, relevant experience"
12856,1,2015-10-01,2015-10-14,CF,NURSE,NA,45,M,Not first departure
12856,2,2017-01-13,2017-04-12,CF,OTHER,IBODE,45,M,Not first departure
12857,1,2017-03-09,2017-09-01,IQ,NON MEDICAL,NA,35,F,"First departure, relevant experience"
12857,2,2017-11-20,2017-12-20,SY,NON MEDICAL,NA,35,F,Not first departure
12858,1,2017-09-21,2017-12-16,SS,MD,DOCTOR 2,35,M,First departure
12859,1,2017-10-30,2018-06-30,PI,NON MEDICAL,COMMUNICATION OFFICER,35,F,First departure
12859,2,2018-09-06,2018-12-01,PK,NON MEDICAL,COMM MANAGER,35,F,Not first departure
12859,3,2019-01-24,2019-03-25,CD,NON MEDICAL,RESP COMM,35,F,Not first departure
12859,4,2019-07-01,2020-06-30,FR1,NON MEDICAL,RESPONSABLE COMMUNICATION TERRAI,35,F,Not first departure
12860,1,2017-05-15,2017-08-22,NG,NURSE,NEONAT NURSE 2017,55,F,First departure
12860,2,2018-07-26,2019-01-18,YE,NURSE,NURSE NEONAT,55,F,Not first departure
12861,1,2017-03-09,2017-07-16,CD,NON MEDICAL,NA,35,F,"First departure, relevant experience"
12861,2,2017-09-03,2018-03-07,SS,NON MEDICAL,NA,35,F,Not first departure
12862,1,2017-03-06,2017-12-07,CD,NON MEDICAL,NA,35,M,"First departure, relevant experience"
12862,2,2018-05-24,2018-07-31,IQ,NON MEDICAL,NA,35,M,Not first departure
12863,1,2017-04-03,2017-10-02,LR,MD,PEDIATRICIAN,65,M,First departure
12864,1,2017-03-19,2017-06-23,IQ,NON MEDICAL,LOG SUPPLY,45,F,Not first departure
12864,2,2017-08-01,2018-07-31,NG,NON MEDICAL,DEP LOGCO FOR SUPPLY,45,F,Not first departure
12864,3,2018-08-01,2020-07-01,NG,NON MEDICAL,SUPPLY COORDINATOR_,45,F,Not first departure
12865,1,2017-06-05,2017-11-10,RU,MD,MEDECIN CARDIO,45,F,First departure
12866,1,2017-03-22,2017-07-10,NG,NON MEDICAL,ADMINISTRATEUR,65,M,Not first departure
12867,1,2017-05-22,2017-09-30,AF,MIDWIFE,MIDWIFE SUPERVISOR TRAINER,35,F,Not first departure
12868,1,2017-04-12,2017-05-20,UG,MD,ARCHI KAK CLINIC,35,F,First departure
12869,1,2017-09-27,2017-12-29,NG,NON MEDICAL,WAREHOUSE MANAGER,35,M,"First departure, relevant experience"
12870,1,2017-03-23,2017-12-25,PK,NON MEDICAL,NA,35,M,First departure
12870,2,2018-05-15,2018-11-15,BD,NON MEDICAL,NA,35,M,Not first departure
12871,1,2017-12-12,2018-06-16,CF,NON MEDICAL,RESPONSABLE PARC,35,M,"First departure, relevant experience"
12872,1,2018-03-20,2018-05-24,UG,NON MEDICAL,LOG MANAGER BASE,35,M,First departure
12873,1,2017-10-04,2018-10-04,CD,NON MEDICAL,ADMIN,35,F,First departure
12873,2,2019-05-19,2019-11-19,PK,NON MEDICAL,ADMINISTRATEUR- WOMEN HOSPITAL,45,F,Not first departure
12874,1,2018-08-14,2018-08-26,CD,OTHER,E-PHARMACIEN,45,F,"First departure, relevant experience"
12875,1,2018-01-02,2018-07-03,UG,OTHER,PHARMACY MANAGER,35,F,First departure
12876,1,2017-07-17,2018-04-02,GE,PROJECT COORDINATOR,PC,55,F,Not first departure
12877,1,2017-03-31,2017-06-18,UG,NON MEDICAL,LOG BASE & REHAB PM,65,M,First departure
12878,1,2017-07-19,2018-10-05,IR,NON MEDICAL,LOG DEMENAGEMENT,45,F,"First departure, relevant experience"
12879,1,2016-05-09,2016-07-20,CF,NURSE,NA,35,F,First departure
12879,2,2017-03-28,2017-06-28,IQ,NURSE,ITFC NURSE,35,F,Not first departure
12879,3,2017-09-05,2017-11-14,NG,MTL,CLINIC ACTIVITY MANAGER,45,F,Not first departure
12879,4,2019-04-22,2020-01-22,PG,NURSE,NURSING OUTREACH MANAGER,45,F,Not first departure
12880,1,2017-07-03,2017-09-20,CF,NON MEDICAL,LOG  APPRO,55,M,"First departure, relevant experience"
12880,2,2018-07-11,2019-02-11,TD,NON MEDICAL,LOG SUP APPRO,55,M,Not first departure
12880,3,2019-03-15,2019-09-15,NE,NON MEDICAL,LOG APPRO,55,M,Not first departure
12881,1,2017-05-19,2017-06-27,CF,GAS,CHIRURGIEN URGENCE DECEMBRE,45,M,"First departure, relevant experience"
12881,2,2017-09-01,2017-10-02,CD,GAS,CHIR REMPLA 15 JANVIER,45,M,Not first departure
12881,3,2018-04-22,2018-06-03,CF,GAS,CHIR VISCERAL,45,M,Not first departure
12882,1,2017-07-22,2017-09-10,CD,GAS,CHIRURGIEN REMPLA,65,M,First departure
12882,2,2018-10-13,2018-11-04,HT,GAS,PLASTIC SURGEON,65,M,Not first departure
12883,1,2017-09-25,2018-06-26,NG,NON MEDICAL,SUPPLY MANAGER,45,M,First departure
12884,1,2017-05-02,2018-01-19,NG,MIDWIFE,MIDWIFE MANAGER BMONC,35,F,First departure
12884,2,2018-03-15,2018-12-01,SS,MIDWIFE,MIDWIFE - CLINICAL SUPPORT,35,F,Not first departure
12885,1,2012-06-29,2013-04-22,CF,NURSE,NA,25,F,First departure
12885,2,2013-09-02,2014-09-04,CD,NURSE,NA,35,F,Not first departure
12885,3,2015-07-30,2016-02-03,CF,NURSE,NA,35,F,Not first departure
12885,4,2016-03-04,2016-06-14,CF,NURSE,NA,35,F,Not first departure
12885,5,2016-06-15,2016-12-19,CF,MTL,NA,35,F,Not first departure
12885,6,2017-03-31,2017-06-13,CF,MTL,NA,35,F,Not first departure
12885,7,2017-09-20,2018-05-10,SY,MTL,NA,35,F,Not first departure
12885,8,2018-06-17,2018-08-10,SY,MTL,NA,35,F,Not first departure
12886,1,2017-06-12,2017-12-22,NG,NON MEDICAL,ADMINISTRATEUR,45,F,"First departure, relevant experience"
12887,1,2015-05-01,2015-11-01,PK,MD,NA,35,M,First departure
12887,2,2016-01-01,2017-01-01,PK,MD,NA,35,M,Not first departure
12887,3,2017-05-18,2017-07-31,YE,MD,DOCTOR EMERGENCY ROOM,35,M,Not first departure
12888,1,2017-04-05,2018-01-31,CD,NON MEDICAL,NA,35,F,"First departure, relevant experience"
12889,1,2017-05-07,2017-08-22,UG,NON MEDICAL,ADMIN ETEAM,55,F,Not first departure
12889,2,2018-05-21,2018-07-13,NG,NON MEDICAL,FIELD ADMIN_,55,F,Not first departure
12889,3,2018-07-14,2018-09-01,UG,NON MEDICAL,PROJECT ADM MANAGER,55,F,Not first departure
12890,1,2017-08-29,2018-03-17,MW,OTHER,PHARMACY MANAGER,35,F,First departure
12891,1,2017-04-05,2017-05-09,UG,NON MEDICAL,AUDITEUR AOM,55,F,First departure
12891,2,2018-07-01,2019-01-30,PH,NON MEDICAL,ADMINISTRATO FIN/HR,55,F,Not first departure
12891,3,2019-05-19,2019-11-20,PI,NON MEDICAL,FIN MANAGER,55,F,Not first departure
12892,1,2014-03-01,2014-09-30,HT,NURSE,NA,35,M,First departure
12892,2,2014-11-01,2014-12-31,GN,NURSE,NA,35,M,Not first departure
12892,3,2015-02-01,2015-04-30,AF,NURSE,NA,35,M,Not first departure
12892,4,2015-07-01,2015-09-30,BI,NURSE,NA,35,M,Not first departure
12892,5,2017-04-03,2017-06-14,LB,NURSE,OT NURSE,45,M,Not first departure
12892,6,2017-06-15,2017-12-14,LB,MEDCO,HOSPITAL MANAGER,45,M,Not first departure
12892,7,2019-07-01,2019-08-30,HT,MD,RESPONSABLE IPC,45,M,Not first departure
12893,1,2017-04-06,2017-12-22,MZ,NON MEDICAL,NA,35,M,First departure
12893,2,2017-12-25,2018-01-30,MZ,NON MEDICAL,NA,35,M,Not first departure
12894,1,2017-10-01,2019-09-30,PH,NON MEDICAL,HEAD OF MISSIONS,45,M,Not first departure
12895,1,2017-04-25,2017-12-31,GR,MTL,MHAM,65,F,First departure
12896,1,2017-08-01,2018-02-01,PK,PROJECT COORDINATOR,FIELDCO,35,F,"First departure, relevant experience"
12897,1,2016-07-15,2016-11-15,ET,PROJECT COORDINATOR,NA,35,M,"First departure, relevant experience"
12897,2,2017-10-02,2018-11-22,PG,NA,PATIENT EDUCATION COUNSELLING,35,M,Not first departure
12897,3,2019-01-21,2019-10-21,SO,NURSE,HEAD NURSE,35,M,Not first departure
12898,1,2017-09-27,2017-11-27,PK,NON MEDICAL,BENCHMARKER,45,M,First departure
12899,1,2017-11-03,2018-02-25,SS,NON MEDICAL,LOG MANAGER,45,M,First departure
12899,2,2018-02-26,2018-05-04,SS,NON MEDICAL,LOG MANAGER NUBA,45,M,Not first departure
12899,3,2019-03-11,2019-09-11,KE,NON MEDICAL,LOGISTIC MANAGER,45,M,Not first departure
12900,1,2017-08-23,2018-06-04,MW,NON MEDICAL,LOGISTICS MANAGER,35,M,First departure
12901,1,2017-05-09,2017-12-08,TD,NURSE,RSI,65,F,Not first departure
12902,1,2017-11-12,2018-05-15,ML,NON MEDICAL,RESPONSABLE ADMIN_FIN_,45,M,"First departure, relevant experience"
12902,2,2018-05-28,2018-12-22,NG,NON MEDICAL,ADMIN,45,M,Not first departure
12902,3,2019-01-22,2019-01-31,CD,NON MEDICAL,ADMIN SUPPORT,45,M,Not first departure
12902,4,2019-02-01,2019-04-27,CD,NON MEDICAL,RESP ADMIN,45,M,Not first departure
12902,5,2019-05-21,2019-08-19,BD,NON MEDICAL,FIN ACCOUNTING MANAGER,45,M,Not first departure
12903,1,2017-04-17,2017-07-21,YE,OTHER,PHYSIO SUPPORT,35,M,First departure
12904,1,2017-04-03,2017-07-31,MZ,OTHER,NA,55,F,Not first departure
12905,1,2017-02-12,2017-03-12,IQ,OTHER,NA,35,F,Not first departure
12905,2,2017-05-28,2017-11-30,IQ,OTHER,MENTAL HEALTH MANAGER,35,F,Not first departure
12906,1,2017-10-24,2018-05-17,TD,NON MEDICAL,ADMIN PM,45,F,First departure
12906,2,2018-09-27,2019-03-22,YE,NON MEDICAL,PROJECT ADMIN MANAGER,45,F,Not first departure
12906,3,2019-07-16,2020-07-20,SY,NON MEDICAL,FINHRCO,45,F,Not first departure
12907,1,2017-04-09,2017-05-16,IQ,MTL,MEDICAL TEAM LEADER,55,M,Not first departure
12907,2,2017-09-05,2018-04-28,SY,MEDCO,COORDO MEDICAL,55,M,Not first departure
12908,1,2017-04-14,2017-06-24,NG,GAS,ANESTH,45,M,First departure
12909,1,2017-04-05,2017-09-15,CD,NON MEDICAL,NA,35,F,First departure
12909,2,2018-02-05,2018-08-05,NG,NON MEDICAL,NA,35,F,Not first departure
12910,1,2017-04-24,2017-11-09,KE,MD,HIV DOCTOR,35,M,First departure
12911,1,2017-04-10,2017-05-23,MZ,NON MEDICAL,NA,35,F,"First departure, relevant experience"
12911,2,2017-06-26,2017-08-31,SS,NON MEDICAL,NA,35,F,Not first departure
12911,3,2018-03-15,2018-06-13,SY,NON MEDICAL,NA,35,F,Not first departure
12912,1,2017-04-24,2017-05-21,JO,MD,MD ANESTH,65,M,First departure
12912,2,2018-04-10,2018-05-05,PI,GAS,SUPPORT ANESTH,65,M,Not first departure
12912,3,2019-05-31,2019-07-05,YE,GAS,MED ANESTH,65,M,Not first departure
12913,1,2018-01-10,2018-07-19,CF,NON MEDICAL,LOG PM,45,M,First departure
12914,1,2017-04-26,2017-06-23,CI,MD,RESPONSABLE COMPTA,45,F,First departure
12914,2,2018-09-10,2019-03-11,NE,NON MEDICAL,ADMIN TERRAIN,45,F,Not first departure
12915,1,2017-07-13,2017-12-29,IQ,OTHER,MENTAL HEALTH MANAGER,55,F,First departure
12916,1,2016-05-07,2016-08-28,JO,MD,NA,35,M,First departure
12916,2,2017-05-28,2018-01-05,SS,OTHER,EPI ACTIVITY MANAGER,35,M,Not first departure
12916,3,2018-04-11,2019-04-16,MW,NON MEDICAL,DATA ACTIVITY MANAGER,35,M,Not first departure
12917,1,2018-01-07,2019-01-07,SS,NON MEDICAL,CAPITAL LOG MANAGER,45,F,First departure
12917,2,2019-03-14,2019-09-15,YE,NON MEDICAL,LOG MANAGER,45,F,Not first departure
12918,1,2017-08-31,2017-12-22,ML,NON MEDICAL,SUPPORT GUIDE RH,45,F,First departure
12918,2,2018-01-29,2019-03-20,CF,NA,BIP INTERSECTION,45,F,Not first departure
12919,1,2017-09-28,2018-01-18,UG,NON MEDICAL,LOG MANAGER BIDIBIDI,35,M,Not first departure
12919,2,2018-02-26,2018-09-15,MW,NON MEDICAL,LOGISTIC MANAGER,35,M,Not first departure
12919,3,2018-12-03,2019-05-24,YE,NON MEDICAL,LOG MANAGER,35,M,Not first departure
12919,4,2019-07-14,2020-04-15,SS,NON MEDICAL,LOG REF,35,M,Not first departure
12920,1,2017-08-28,2018-03-05,NG,NON MEDICAL,PROJECT LOG MGR PM 2015,35,M,First departure
12920,2,2018-05-22,2018-11-22,PI,NON MEDICAL,FIELD LOG MANAGER,35,M,Not first departure
12921,1,2017-05-21,2017-07-03,SS,GAS,GYNECO-OBS,55,M,First departure
12921,2,2019-03-29,2019-04-30,SS,GAS,GYNECO-OBS,55,M,Not first departure
12922,1,2017-04-13,2017-05-17,MZ,OTHER,NA,45,F,Not first departure
12922,2,2017-10-30,2017-12-11,TD,OTHER,NA,45,F,Not first departure
12923,1,2017-05-15,2017-06-19,CD,GAS,CHIR REMPLA 15 JANVIER,45,M,"First departure, relevant experience"
12923,2,2018-09-22,2018-12-10,CF,GAS,CHIR VISCERAL,45,M,Not first departure
12924,1,2017-08-03,2018-04-28,PG,NON MEDICAL,ADMIN CAPITAL,35,M,First departure
12924,2,2018-10-17,2019-08-03,SS,NON MEDICAL,CAPITAL ADMIN,35,M,Not first departure
12925,1,2016-10-10,2017-04-10,SS,NURSE,NA,35,M,First departure
12925,2,2017-04-29,2017-06-29,IQ,NURSE,OT NURSE,35,M,Not first departure
12926,1,2017-04-25,2017-07-07,JO,NURSE,NURSE PAIN MANAGEMENT,55,F,First departure
12927,1,2017-05-01,2017-06-23,IQ,GAS,INF ANESTH,55,F,First departure
12928,1,2017-07-17,2018-01-18,UG,OTHER,PHARMACY MANAGER,45,M,First departure
12929,1,2018-03-01,2018-06-02,LR,NON MEDICAL,LOG ELEC/WATSAN,35,M,First departure
12929,2,2018-09-09,2018-11-09,CD,NON MEDICAL,RESPONSABLE WARSAN 2,35,M,Not first departure
12929,3,2018-12-03,2019-06-03,PK,NON MEDICAL,LOG MANAGER,35,M,Not first departure
12930,1,2017-06-02,2017-06-17,CF,OTHER,VISITE  BIOMED,45,M,First departure
12930,2,2017-09-08,2017-10-09,CF,NON MEDICAL,VISITE BIOMED2,45,M,Not first departure
12930,3,2018-03-04,2018-03-09,NE,OTHER,MIO XRAY,45,M,Not first departure
12931,1,2017-05-15,2017-08-21,SS,MD,DOCTOR 2,35,M,First departure
12932,1,2017-05-01,2017-07-26,NG,MD,NA,35,M,Not first departure
12932,2,2017-10-04,2018-05-03,CD,MTL,NA,35,M,Not first departure
12932,3,2018-08-01,2019-01-17,CD,MTL,NA,35,M,Not first departure
12933,1,2017-05-20,2017-11-20,NG,NURSE,GWANGE NURSE ITFC ACT MANAGER,35,M,"First departure, relevant experience"
12934,1,2018-03-05,2018-04-01,IQ,GAS,CHIRURGIEN,55,M,"First departure, relevant experience"
12935,1,2017-07-07,2017-08-20,AF,GAS,ANESTH,45,M,First departure
12936,1,2018-04-08,2018-05-19,NG,GAS,GYN/OBS 2,55,M,First departure
12937,1,2017-05-03,2017-08-15,JO,MD,INTERNAL DOCTOR,45,F,First departure
12938,1,2017-06-17,2018-03-17,PG,NURSE,NURSING TB MANAGER,55,F,Not first departure
12939,1,2017-07-25,2017-09-07,IQ,GAS,MED ANESTH,55,F,First departure
12940,1,2017-12-02,2017-12-31,CF,NURSE,INF HYGIENE/QLITE DES SOINS,55,M,"First departure, relevant experience"
12940,2,2018-01-01,2018-03-06,CF,NON MEDICAL,ADJOINT DSI,55,M,Not first departure
12940,3,2018-03-07,2019-03-06,CF,NURSE,HEAD NURSE URGENCE,55,M,Not first departure
12940,4,2019-06-07,2020-03-07,TD,NURSE,RESP ACT HOSPITALIERE,55,M,Not first departure
12941,1,2017-10-09,2018-04-10,ML,NON MEDICAL,ADMIN,55,M,First departure
12942,1,2018-02-26,2018-08-31,CF,NURSE,INF ACT EXTERNE,45,M,"First departure, relevant experience"
12942,2,2018-12-16,2019-09-16,NE,NURSE,RESP ACT EXT,45,M,Not first departure
12943,1,2017-09-15,2017-12-13,NG,NON MEDICAL,ADMIN,45,M,First departure
12943,2,2018-01-13,2018-06-04,NG,NON MEDICAL,ADMIN,45,M,Not first departure
12943,3,2018-07-09,2018-10-01,TD,NON MEDICAL,ADMIN PROJET,45,M,Not first departure
12943,4,2018-12-16,2019-03-04,YE,NON MEDICAL,ADMIN REGIONAL,45,M,Not first departure
12943,5,2019-03-05,2019-06-18,YE,NON MEDICAL,FIN ADMIN,45,M,Not first departure
12944,1,2017-05-01,2017-05-16,CD,NON MEDICAL,NA,35,F,First departure
12944,2,2017-06-06,2017-06-16,SY,NON MEDICAL,NA,35,F,Not first departure
12944,3,2017-11-15,2017-12-17,BF,NON MEDICAL,NA,35,F,Not first departure
12944,4,2018-02-15,2018-04-15,NG,NON MEDICAL,NA,35,F,Not first departure
12944,5,2018-04-16,2018-05-13,CD,NON MEDICAL,NA,35,F,Not first departure
12945,1,2017-08-22,2018-05-23,SS,NON MEDICAL,ADMIN DEPUTY **,65,M,First departure
12945,2,2019-04-14,2019-10-15,NG,NON MEDICAL,ADMINISTRATEUR,65,M,Not first departure
12946,1,2018-06-09,2019-08-09,CF,NURSE,RESPONSABLE SOINS INFIRMIERS,45,M,"First departure, relevant experience"
12947,1,2017-12-15,2018-01-19,CF,GAS,ANESTESISTHE 2 URGENCE DECEMBRE,45,M,"First departure, relevant experience"
12947,2,2018-02-26,2018-06-10,ML,GAS,ANESTH,45,M,Not first departure
12947,3,2018-06-26,2018-08-20,CF,NURSE,INF ANESTHESISTE,45,M,Not first departure
12947,4,2018-09-14,2018-10-02,CF,GAS,INF ANESTHESISTE,45,M,Not first departure
12947,5,2018-10-03,2018-12-04,CF,NA,IADE COACH,45,M,Not first departure
12947,6,2019-01-07,2019-04-14,CF,NA,IADE COACH,45,M,Not first departure
12948,1,2012-11-01,2013-05-31,TD,MD,NA,45,M,First departure
12948,2,2014-05-15,2014-11-30,NE,MD,NA,45,M,Not first departure
12948,3,2015-04-01,2015-05-31,TD,MD,NA,45,M,Not first departure
